CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,MEDIA_13_LP,MEDIA_13_MT,MEDIA_14_LP,MEDIA_14_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LPEMT,nivel_1_LPEMT,nivel_2_LPEMT,nivel_3_LPEMT,nivel_4_LPEMT,nivel_5_LPEMT,nivel_6_LPEMT,nivel_7_LPEMT,nivel_8_LPEMT,nivel_0_MTEMT,nivel_1_MTEMT,nivel_2_MTEMT,nivel_3_MTEMT,nivel_4_MTEMT,nivel_5_MTEMT,nivel_6_MTEMT,nivel_7_MTEMT,nivel_8_MTEMT,nivel_9_MTEMT,nivel_10_MTEMT,nivel_0_LPEMI,nivel_1_LPEMI,nivel_2_LPEMI,nivel_3_LPEMI,nivel_4_LPEMI,nivel_5_LPEMI,nivel_6_LPEMI,nivel_7_LPEMI,nivel_8_LPEMI,nivel_0_MTEMI,nivel_1_MTEMI,nivel_2_MTEMI,nivel_3_MTEMI,nivel_4_MTEMI,nivel_5_MTEMI,nivel_6_MTEMI,nivel_7_MTEMI,nivel_8_MTEMI,nivel_9_MTEMI,nivel_10_MTEMI,nivel_0_LPEM,nivel_1_LPEM,nivel_2_LPEM,nivel_3_LPEM,nivel_4_LPEM,nivel_5_LPEM,nivel_6_LPEM,nivel_7_LPEM,nivel_8_LPEM,nivel_0_MTEM,nivel_1_MTEM,nivel_2_MTEM,nivel_3_MTEM,nivel_4_MTEM,nivel_5_MTEM,nivel_6_MTEM,nivel_7_MTEM,nivel_8_MTEM,nivel_9_MTEM,nivel_10_MTEM
26,Pernambuco,2600054,Abreu e Lima,Estadual,Total,,,"243,8","240,7","276,06","267,62",,,"276,06","267,62",,,,,,,,,,,,,,,,,,,,,,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600054,Abreu e Lima,Estadual,Urbana,,,"243,8","240,7","276,06","267,62",,,"276,06","267,62",,,,,,,,,,,,,,,,,,,,,,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600054,Abreu e Lima,Municipal,Rural,"193,2","194,62",,,,,,,,,"2,36",15,"20,1","20,24","14,15","19,74","6,01","2,42",0,0,"2,25","12,01","22,34","22,42","19,74","11,86","5,9","3,48",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600054,Abreu e Lima,Municipal,Total,"197,37","200,17",,,,,,,,,"3,57","12,86","14,88","21,67","20,71","14,92","6,92","3,52","0,95",0,"1,39","6,7","18,5","24,49","23,49","16,01","6,64","2,21","0,46","0,1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600054,Abreu e Lima,Municipal,Urbana,"197,8","200,74",,,,,,,,,"3,69","12,64","14,35","21,82","21,39","14,42","7,01","3,64","1,05",0,"1,3","6,16","18,11","24,7","23,88","16,44","6,72","2,08","0,5","0,12",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600054,Abreu e Lima,Total - Estadual e Municipal,Rural,"193,2","194,62",,,,,,,,,"2,36",15,"20,1","20,24","14,15","19,74","6,01","2,42",0,0,"2,25","12,01","22,34","22,42","19,74","11,86","5,9","3,48",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600054,Abreu e Lima,Total - Estadual e Municipal,Total,"197,37","200,17","243,8","240,7","276,06","267,62",,,"276,06","267,62","3,57","12,86","14,88","21,67","20,71","14,92","6,92","3,52","0,95",0,"1,39","6,7","18,5","24,49","23,49","16,01","6,64","2,21","0,46","0,1",0,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600054,Abreu e Lima,Total - Estadual e Municipal,Urbana,"197,8","200,74","243,8","240,7","276,06","267,62",,,"276,06","267,62","3,69","12,64","14,35","21,82","21,39","14,42","7,01","3,64","1,05",0,"1,3","6,16","18,11","24,7","23,88","16,44","6,72","2,08","0,5","0,12",0,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600054,Abreu e Lima,"Total - Federal, Estadual e Municipal",Rural,"193,2","194,62",,,,,,,,,"2,36",15,"20,1","20,24","14,15","19,74","6,01","2,42",0,0,"2,25","12,01","22,34","22,42","19,74","11,86","5,9","3,48",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600054,Abreu e Lima,"Total - Federal, Estadual e Municipal",Total,"197,37","200,17","243,8","240,7","276,06","267,62",,,"276,06","267,62","3,57","12,86","14,88","21,67","20,71","14,92","6,92","3,52","0,95",0,"1,39","6,7","18,5","24,49","23,49","16,01","6,64","2,21","0,46","0,1",0,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600054,Abreu e Lima,"Total - Federal, Estadual e Municipal",Urbana,"197,8","200,74","243,8","240,7","276,06","267,62",,,"276,06","267,62","3,69","12,64","14,35","21,82","21,39","14,42","7,01","3,64","1,05",0,"1,3","6,16","18,11","24,7","23,88","16,44","6,72","2,08","0,5","0,12",0,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600054,Abreu e Lima,"Total - Federal, Estadual, Municipal e Privada",Rural,"193,2","194,62",,,,,,,,,"2,36",15,"20,1","20,24","14,15","19,74","6,01","2,42",0,0,"2,25","12,01","22,34","22,42","19,74","11,86","5,9","3,48",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600054,Abreu e Lima,"Total - Federal, Estadual, Municipal e Privada",Total,"197,37","200,17","243,8","240,7","276,06","267,62",,,"276,06","267,62","3,57","12,86","14,88","21,67","20,71","14,92","6,92","3,52","0,95",0,"1,39","6,7","18,5","24,49","23,49","16,01","6,64","2,21","0,46","0,1",0,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600054,Abreu e Lima,"Total - Federal, Estadual, Municipal e Privada",Urbana,"197,8","200,74","243,8","240,7","276,06","267,62",,,"276,06","267,62","3,69","12,64","14,35","21,82","21,39","14,42","7,01","3,64","1,05",0,"1,3","6,16","18,11","24,7","23,88","16,44","6,72","2,08","0,5","0,12",0,"17,29","17,94","19,7","19,15","15,66","6,34","3,34","0,57",0,"17,92","18,53","20,74","21,27","13,96","5,05","1,85","0,57","0,12",0,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0,,,,,,,,,,,,,,,,,,,,,"15,85","13,77","16,73","20,19","18,91","9,58","4,53","0,44",0,"21,94","14,21","20,33","17,01","13,09","8,21","3,66","1,54",0,0,0
26,Pernambuco,2600104,Afogados da Ingazeira,Estadual,Total,,,,,"274,06","278,24",,,"274,06","278,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0
26,Pernambuco,2600104,Afogados da Ingazeira,Estadual,Urbana,,,,,"274,06","278,24",,,"274,06","278,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0
26,Pernambuco,2600104,Afogados da Ingazeira,Federal,Rural,,,,,"334,97","346,76","334,97","346,76","334,97","346,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0
26,Pernambuco,2600104,Afogados da Ingazeira,Federal,Total,,,,,"334,97","346,76","334,97","346,76","334,97","346,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0
26,Pernambuco,2600104,Afogados da Ingazeira,Municipal,Rural,"196,49","206,07","270,85","277,22",,,,,,,"3,11","18,75","18,75","15,62","18,75","9,37","3,14","9,39","3,11",0,0,"18,71","9,41","18,75","15,64","15,59","15,64","3,14","3,11",0,0,"8,81","11,67","11,73","11,79","29,4","11,79","8,93","5,89",0,"5,83","5,89","11,79","14,64","23,45","26,55","8,87","2,98",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600104,Afogados da Ingazeira,Municipal,Total,"215,29","231,45","268,2","276,19",,,,,,,"3,71","9,85","10,21","14,47","17,81","18,41","12,93","7,7","3,08","1,82","1,5","4,7","8,41","14,87","17,08","16,51","14,33","12,57","5,95","3,88","0,2","9,79","9,55","13,95","18,6","21,5","15,46","8,42","2,74",0,"7,77","9,14","13,14","17,3","19,88","16,12","8,03","6,1","2,52",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600104,Afogados da Ingazeira,Municipal,Urbana,"216,68","233,33",268,"276,1",,,,,,,"3,76","9,19","9,57","14,38","17,74","19,09","13,66","7,57","3,08","1,95","1,61","3,66","8,33","14,58","17,19","16,58","14,23","13,27","6,17","4,17","0,22","9,87","9,38","14,12","19,13","20,88","15,75","8,38","2,5",0,"7,92","9,4","13,24","17,51","19,6","15,3","7,97","6,35","2,72",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600104,Afogados da Ingazeira,Total - Estadual e Municipal,Rural,"196,49","206,07","270,85","277,22",,,,,,,"3,11","18,75","18,75","15,62","18,75","9,37","3,14","9,39","3,11",0,0,"18,71","9,41","18,75","15,64","15,59","15,64","3,14","3,11",0,0,"8,81","11,67","11,73","11,79","29,4","11,79","8,93","5,89",0,"5,83","5,89","11,79","14,64","23,45","26,55","8,87","2,98",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600104,Afogados da Ingazeira,Total - Estadual e Municipal,Total,"215,29","231,45","268,2","276,19","274,06","278,24",,,"274,06","278,24","3,71","9,85","10,21","14,47","17,81","18,41","12,93","7,7","3,08","1,82","1,5","4,7","8,41","14,87","17,08","16,51","14,33","12,57","5,95","3,88","0,2","9,79","9,55","13,95","18,6","21,5","15,46","8,42","2,74",0,"7,77","9,14","13,14","17,3","19,88","16,12","8,03","6,1","2,52",0,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0
26,Pernambuco,2600104,Afogados da Ingazeira,Total - Estadual e Municipal,Urbana,"216,68","233,33",268,"276,1","274,06","278,24",,,"274,06","278,24","3,76","9,19","9,57","14,38","17,74","19,09","13,66","7,57","3,08","1,95","1,61","3,66","8,33","14,58","17,19","16,58","14,23","13,27","6,17","4,17","0,22","9,87","9,38","14,12","19,13","20,88","15,75","8,38","2,5",0,"7,92","9,4","13,24","17,51","19,6","15,3","7,97","6,35","2,72",0,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0
26,Pernambuco,2600104,Afogados da Ingazeira,"Total - Federal, Estadual e Municipal",Rural,"196,49","206,07","270,85","277,22","334,97","346,76","334,97","346,76","334,97","346,76","3,11","18,75","18,75","15,62","18,75","9,37","3,14","9,39","3,11",0,0,"18,71","9,41","18,75","15,64","15,59","15,64","3,14","3,11",0,0,"8,81","11,67","11,73","11,79","29,4","11,79","8,93","5,89",0,"5,83","5,89","11,79","14,64","23,45","26,55","8,87","2,98",0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0
26,Pernambuco,2600104,Afogados da Ingazeira,"Total - Federal, Estadual e Municipal",Total,"215,29","231,45","268,2","276,19","280,91","285,95","334,97","346,76","280,91","285,95","3,71","9,85","10,21","14,47","17,81","18,41","12,93","7,7","3,08","1,82","1,5","4,7","8,41","14,87","17,08","16,51","14,33","12,57","5,95","3,88","0,2","9,79","9,55","13,95","18,6","21,5","15,46","8,42","2,74",0,"7,77","9,14","13,14","17,3","19,88","16,12","8,03","6,1","2,52",0,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0,"17,73","11,73","15,62","17,01","13,16","13,8","8,59","2,35",0,"14,72","14,05","15,03","17,59","13,25","8,8","8,11","7,43","1,01",0,0
26,Pernambuco,2600104,Afogados da Ingazeira,"Total - Federal, Estadual e Municipal",Urbana,"216,68","233,33",268,"276,1","274,06","278,24",,,"274,06","278,24","3,76","9,19","9,57","14,38","17,74","19,09","13,66","7,57","3,08","1,95","1,61","3,66","8,33","14,58","17,19","16,58","14,23","13,27","6,17","4,17","0,22","9,87","9,38","14,12","19,13","20,88","15,75","8,38","2,5",0,"7,92","9,4","13,24","17,51","19,6","15,3","7,97","6,35","2,72",0,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0
26,Pernambuco,2600104,Afogados da Ingazeira,"Total - Federal, Estadual, Municipal e Privada",Rural,"196,49","206,07","270,85","277,22","334,97","346,76","334,97","346,76","334,97","346,76","3,11","18,75","18,75","15,62","18,75","9,37","3,14","9,39","3,11",0,0,"18,71","9,41","18,75","15,64","15,59","15,64","3,14","3,11",0,0,"8,81","11,67","11,73","11,79","29,4","11,79","8,93","5,89",0,"5,83","5,89","11,79","14,64","23,45","26,55","8,87","2,98",0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0
26,Pernambuco,2600104,Afogados da Ingazeira,"Total - Federal, Estadual, Municipal e Privada",Total,"215,29","231,45","268,2","276,19","280,91","285,95","334,97","346,76","280,91","285,95","3,71","9,85","10,21","14,47","17,81","18,41","12,93","7,7","3,08","1,82","1,5","4,7","8,41","14,87","17,08","16,51","14,33","12,57","5,95","3,88","0,2","9,79","9,55","13,95","18,6","21,5","15,46","8,42","2,74",0,"7,77","9,14","13,14","17,3","19,88","16,12","8,03","6,1","2,52",0,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,0,0,0,"6,44","31,19","32,85","25,78","3,74",0,0,0,"6,44","9,15","11,85","13,51","25,78","33,26",0,0,0,"17,73","11,73","15,62","17,01","13,16","13,8","8,59","2,35",0,"14,72","14,05","15,03","17,59","13,25","8,8","8,11","7,43","1,01",0,0
26,Pernambuco,2600104,Afogados da Ingazeira,"Total - Federal, Estadual, Municipal e Privada",Urbana,"216,68","233,33",268,"276,1","274,06","278,24",,,"274,06","278,24","3,76","9,19","9,57","14,38","17,74","19,09","13,66","7,57","3,08","1,95","1,61","3,66","8,33","14,58","17,19","16,58","14,23","13,27","6,17","4,17","0,22","9,87","9,38","14,12","19,13","20,88","15,75","8,38","2,5",0,"7,92","9,4","13,24","17,51","19,6","15,3","7,97","6,35","2,72",0,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0,,,,,,,,,,,,,,,,,,,,,"19,98","13,22","17,6","18,35","10,88","11,38","6,41","2,17",0,"16,59","15,83","16,12","18,66","13,43","8,2","5,88","4,15","1,14",0,0
26,Pernambuco,2600203,Afrânio,Estadual,Rural,,,,,"240,28","240,19",,,"240,28","240,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,32","31,58","21,05","15,79","5,26",0,0,0,0,"42,11","26,32","5,26","21,05",0,0,"5,26",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"26,32","31,58","21,05","15,79","5,26",0,0,0,0,"42,11","26,32","5,26","21,05",0,0,"5,26",0,0,0,0
26,Pernambuco,2600203,Afrânio,Estadual,Total,,,,,"269,9","280,2",,,"269,9","280,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,15","16,51","19,47","19,39","17,14","7,57","2,77",0,0,"13,6","14,27","18,56","15,97","20,04","9,94","4,85","1,67","1,1",0,0,,,,,,,,,,,,,,,,,,,,,"17,15","16,51","19,47","19,39","17,14","7,57","2,77",0,0,"13,6","14,27","18,56","15,97","20,04","9,94","4,85","1,67","1,1",0,0
26,Pernambuco,2600203,Afrânio,Estadual,Urbana,,,,,"272,97","284,35",,,"272,97","284,35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,2","14,95","19,3","19,76","18,37","8,36","3,05",0,0,"10,64","13,03","19,94","15,44","22,12","10,96","4,81","1,84","1,22",0,0,,,,,,,,,,,,,,,,,,,,,"16,2","14,95","19,3","19,76","18,37","8,36","3,05",0,0,"10,64","13,03","19,94","15,44","22,12","10,96","4,81","1,84","1,22",0,0
26,Pernambuco,2600203,Afrânio,Municipal,Rural,"186,65","206,61","251,18","266,31",,,,,,,"8,3","15,53","19,85","21,81","13,52","9,5","7,48","3,36","0,65",0,"1,34","10,26","21,36","15,04","19,53","11,68","9,99","6,64","2,09","2,06",0,"14,58","16,96","12,5","22,85","19,07","8,11","5,19","0,75",0,"10,96","11,8","13,97","16,87","19,86","13,97","8,11","2,97","1,49",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600203,Afrânio,Municipal,Total,"190,33","204,59","249,71","257,43",,,,,,,"7,53","13,36","17,94","21,64","17,53","11,38","6,87","3,02","0,72",0,"1,96","9,75","19,06","17,86","22,49","10,86","9,69","5,22","1,57","1,53",0,"12,51","17,03","17,42","24,27","16,68","7,34","4,39","0,37",0,"11,79","12,53","20,37","18,19","18,88","11,95","4,05","1,48","0,75",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600203,Afrânio,Municipal,Urbana,"195,05","201,99","248,25","248,55",,,,,,,"6,54","10,56","15,49","21,43","22,69","13,81","6,09","2,58","0,81",0,"2,76","9,09","16,12","21,49","26,29","9,81","9,3","3,39","0,9","0,84",0,"10,43","17,1","22,34","25,68","14,29","6,57","3,59",0,0,"12,62","13,27","26,78","19,52","17,89","9,92",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Pernambuco,2600203,Afrânio,Total - Estadual e Municipal,Rural,"186,65","206,61","251,18","266,31","240,28","240,19",,,"240,28","240,19","8,3","15,53","19,85","21,81","13,52","9,5","7,48","3,36","0,65",0,"1,34","10,26","21,36","15,04","19,53","11,68","9,99","6,64","2,09","2,06",0,"14,58","16,96","12,5","22,85","19,07","8,11","5,19","0,75",0,"10,96","11,8","13,97","16,87","19,86","13,97","8,11","2,97","1,49",0,"26,32","31,58","21,05","15,79","5,26",0,0,0,0,"42,11","26,32","5,26","21,05",0,0,"5,26",0,0,0,0,,,,,,,,,,,,,,,,,,,,,"26,32","31,58","21,05","15,79","5,26",0,0,0,0,"42,11","26,32","5,26","21,05",0,0,"5,26",0,0,0,0
26,Pernambuco,2600203,Afrânio,Total - Estadual e Municipal,Total,"190,33","204,59","249,71","257,43","269,9","280,2",,,"269,9","280,2","7,53","13,36","17,94","21,64","17,53","11,38","6,87","3,02","0,72",0,"1,96","9,75","19,06","17,86","22,49","10,86","9,69","5,22","1,57","1,53",0,"12,51","17,03","17,42","24,27","16,68","7,34","4,39","0,37",0,"11,79","12,53","20,37","18,19","18,88","11,95","4,05","1,48","0,75",0,"17,15","16,51","19,47","19,39","17,14","7,57","2,77",0,0,"13,6","14,27","18,56","15,97","20,04","9,94","4,85","1,67","1,1",0,0,,,,,,,,,,,,,,,,,,,,,"17,15","16,51","19,47","19,39","17,14","7,57","2,77",0,0,"13,6","14,27","18,56","15,97","20,04","9,94","4,85","1,67","1,1",0,0
26,Pernambuco,2600203,Afrânio,Total - Estadual e Municipal,Urbana,"195,05","201,99","248,25","248,55","272,97","284,35",,,"272,97","284,35","6,54","10,56","15,49","21,43","22,69","13,81","6,09","2,58","0,81",0,"2,76","9,09","16,12","21,49","26,29","9,81","9,3","3,39","0,9","0,84",0,"10,43","17,1","22,34","25,68","14,29","6,57","3,59",0,0,"12,62","13,27","26,78","19,52","17,89","9,92",0,0,0,0,"16,2","14,95","19,3","19,76","18,37","8,36","3,05",0,0,"10,64","13,03","19,94","15,44","22,12","10,96","4,81","1,84","1,22",0,0,,,,,,,,,,,,,,,,,,,,,"16,2","14,95","19,3","19,76","18,37","8,36","3,05",0,0,"10,64","13,03","19,94","15,44","22,12","10,96","4,81","1,84","1,22",0,0
